Date_entry,ID_study,author,pubyear,citation,publication,pubvol,pagestart,pageend,system,strata,habitat,hab_descrip,location,latitud,longitud,elev,n_avail,n_total,p_avail,p_total,c_total,pH,light,temp,precip,npp,npp_typ,ab,ab_unit,study_typ,cons_man,HA,fert,fdchlg_man,num_nut_tmnt,num_nut,duration,fert_area,cons_area,vol,meta_source,note_study
20060327,MEB028,Bulthuis&&,1992,Mar Ecol Prog Ser 89:269-275,Mar Ecol Prog Ser,89,269,275,marine,benthic,coastal soft bottom,seagrass meadow,.,-37.78,145,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,.,150,.,.,.,Hughes et al seagrass analysis,nutr in sediment - favors seagrass
20060327,MEB029,Bulthuis&&,1992,Mar Ecol Prog Ser 89:269-275,Mar Ecol Prog Ser,89,269,275,marine,benthic,coastal soft bottom,seagrass meadow,.,-37.78,145,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,.,150,.,.,.,Hughes et al seagrass analysis,nutr in sediment - favors seagrass
20060327,MEB033,Howard&Short,1986,Aquatic Bot 24:287-302,Aquatic Bot,24,287,302,marine,benthic,coastal soft bottom,seagrass meadow,.,27.53,-80.35,.,.,.,.,.,.,.,.,27,.,.,.,.,.,field,enclosure,.,0,2,0,0,92,.,0.057254931,.,Hughes et al seagrass analysis,grazers eat epiphytes; merged HLH208- MEB034-35- MEB052
20060327,MEB036,Duffy&&,2001,Ecology 82:2417-2434,Ecology,82,2417,2434,marine,benthic,coastal soft bottom,seagrass meadow,.,38,-75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,0,0,0,42,.,.,122,Hughes et al seagrass analysis; Helmut's periphyton database,grazers eat epiphytes & seagrass; combined with HLH150- MEB037-039; MEB057-060 deleted
20060327,MEB040,Heck&Valentine,1995,J Exper Mar Biol Ecol 189:205-217,J Exper Mar Biol Ecol,189,205,217,marine,benthic,coastal soft bottom,seagrass meadow,.,30,-85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,120,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass; pulse experiment
20060327,MEB041,Heck&Valentine,1995,J Exper Mar Biol Ecol 189:205-217,J Exper Mar Biol Ecol,189,205,217,marine,benthic,coastal soft bottom,seagrass meadow,.,30,-85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,120,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass; press experiement
20060327,MEB042,Macia,2000,J Exper Mar Biol Ecol 246:53-67,J Exper Mar Biol Ecol,246,53,67,marine,benthic,coastal soft bottom,seagrass meadow,.,25.7,-80.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,42,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass
20060327,MEB043,Macia,2000,J Exper Mar Biol Ecol 246:53-67,J Exper Mar Biol Ecol,246,53,67,marine,benthic,coastal soft bottom,seagrass meadow,.,25.7,-80.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,42,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass
20060327,MEB044,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,30,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB045,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,60,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB046,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,90,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB047,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,30,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB048,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,60,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB049,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,90,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB050,Valentine&&,1997,Oecologia 112:193-200,Oecologia,112,193,200,marine,benthic,coastal soft bottom,seagrass meadow,.,30,-85,-1,2.82,.,0.07,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,0,0,.,120,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060327,MEB051,Zimmerman&&,1996,Oecologia 107:560-567,Oecologia,107,560,567,marine,benthic,coastal soft bottom,seagrass meadow,.,36,-123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,0,0,.,45,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass
20060327,MEB054,Taylor&&,1995,Aquatic Bot 52:19-34,Aquatic Bot,52,19,34,marine,benthic,coastal soft bottom,seagrass meadow,.,42,-70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,.,180,.,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes
20060327,MEB055,Lapointe,1994,Bull Mar Sci 54:696-717,Bull Mar Sci,54,696,717,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,.,28,.,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes
20060327,MEB056,Lapointe,1994,Bull Mar Sci 54:696-717,Bull Mar Sci,54,696,717,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,.,28,.,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes
20060328,MEB061,Williams&Ruckelshaus,1993,Ecology 74:904-918,Ecology,74,904,918,marine,benthic,coastal soft bottom,seagrass meadow,.,47,-122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,.,14,0.0625,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes; distinct from HLH099
20060328,MEB062,Williams&Ruckelshaus,1993,Ecology 74:904-918,Ecology,74,904,918,marine,benthic,coastal soft bottom,seagrass meadow,.,47,-122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,.,14,0.0625,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes; distinct from HLH099
20060328,MEB066,Valentine&&,2000,Mar Ecol Prog Ser 200:213-228,Mar Ecol Prog Ser,200,213,228,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,.,90,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060328,MEB068,Tomasko&Lapointe,1991,Mar Ecol Prog Ser 75:9-17,Mar Ecol Prog Ser,75,9,17,marine,benthic,coastal soft bottom,seagrass meadow,.,25,-82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,1,.,30,.,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes
20060328,MEB069,Valentine&&,1997,Oecologia 112:193-200,Oecologia,112,193,200,marine,benthic,coastal soft bottom,seagrass meadow,.,36,-123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,.,90,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060328,MEB070,Valentine&&,1997,Oecologia 112:193-200,Oecologia,112,193,200,marine,benthic,coastal soft bottom,seagrass meadow,.,36,-123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,.,90,.,.,.,Hughes et al seagrass analysis,grazers eat seagrass and epiphytes
20060328,MEB080,Lin&&,1996,Aquatic Bot 52:243-258,Aquatic Bot,52,243,258,marine,benthic,coastal soft bottom,seagrass meadow,.,42,-70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,.,35,.,.,.,Hughes et al seagrass analysis,nutr in water - favors epiphytes
20060328,MEB084,Nielsen,2001,Ecol Monogr 71:187-217,Ecol Monogr,71,187,217,marine,benthic,coastal hard bottom,rock,.,44.8,-124.1,1,17.49735317,17.49735317,1.915681667,1.915681667,.,.,.,.,.,.,.,.,.,field,exclosure,2,1,2,1,21,730,0.16,0.16,11.5,.,protected tide pools
20060328,MEB085,Nielsen,2001,Ecol Monogr 71:187-217,Ecol Monogr,71,187,217,marine,benthic,coastal hard bottom,rock,.,44.8,-124.1,1,27.26725833,27.26725833,2.123214417,2.123214417,.,.,.,.,.,.,.,.,.,field,exclosure,2,1,2,1,21,730,0.16,0.16,11.5,.,exposed tide pools
20060330,MEB086,Wootton&&,1996,PNAS 93:13855-13858,PNAS,93,13855,13858,marine,benthic,coastal hard bottom,rock,.,48.4,-124.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,.,101,0.018,.,.,.,May - August 1992 El Nino (= low nutr); low barnacle recruit
20060330,MEB087,Wootton&&,1996,PNAS 93:13855-13858,PNAS,93,13855,13858,marine,benthic,coastal hard bottom,rock,.,48.4,-124.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,2,84,0.018,0.018,.,.,August - November 1992 El Nino (=low nutr); low barnacle recruit; replaces HLH126-129
20060330,MEB088,Wootton&&,1996,PNAS 93:13855-13858,PNAS,93,13855,13858,marine,benthic,coastal hard bottom,rock,.,48.4,-124.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,2,132,0.018,0.018,.,.,May - September 1993 non-El Nino (=high nutr); total area including barnaclest; replaces HLH126-129
20060330,MEB089,Wootton&&,1996,PNAS 93:13855-13858,PNAS,93,13855,13858,marine,benthic,coastal hard bottom,rock,.,48.4,-124.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,2,132,0.018,0.018,.,.,May - September 1993 non-El Nino (=high nutr); only area without barnacle recruitst; replaces HLH126-129
20060330,MEB090,Wootton&&,1996,PNAS 93:13855-13858,PNAS,93,13855,13858,marine,benthic,coastal hard bottom,rock,.,48.4,-124.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,2,50,0.018,0.018,.,.,June - August 1994 non-El Nino (=high nutr); low barnacle recruitt; replaces HLH126-129
20060605,MEB091,Graneli&Sundback,1985,J Exper Mar Biol Ecol 85:253-268,J Exper Mar Biol Ecol,85,253,268,marine,pelagic,coastal soft bottom,.,Sweden,55.6,13,0,3.5,3.5,0.8,0.8,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,23,.,.,4,.,.
20060605,MEB092,Graneli&Sundback,1985,J Exper Mar Biol Ecol 85:253-268,J Exper Mar Biol Ecol,85,253,268,marine,pelagic,coastal soft bottom,.,Sweden,55.6,13,0,179,179,2.1,2.1,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,23,.,.,4,.,.
20060607,MEB094,Vince&Valiela,1973,Mar Biol 19:69-73,Mar Biol,19,69,73,marine,pelagic,oceanic,.,Woods Hole - USA,41.53,-70.67,0,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,6,.,.,2,.,.
20060607,MEB097,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,220,220,0.15,0.15,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,April
20060610,MEB098,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,160,160,0.1,0.1,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,May
20060610,MEB099,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,80,80,0.15,0.15,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,June
20060610,MEB100,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,20,20,0.15,0.15,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,July
20060610,MEB101,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,0,0,0.6,0.6,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,August
20060610,MEB102,Holmboe&&,1999,Mar Ecol Prog Ser 186:95-104,Mar Ecol Prog Ser,186,95,104,marine,pelagic,coastal soft bottom,.,Denmark,53.5,9.3,0,60,60,0.35,0.35,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,2.5,.,October
20060613,MEB105,Twomey&Thompson,2001,J Phycol 37:16-29,J Phycol,37,16,29,marine,pelagic,coastal soft bottom,.,West Australia,-35,117.2,0,4,4,0.1,0.1,.,.,200,18,.,.,.,.,.,lab,none,.,1,1,2,13,8,.,.,1,.,.
20060614,MEB106,Ornolfsdottir&&,2004,J Exper Mar Biol Ecol 303:197-220,J Exper Mar Biol Ecol,303,197,220,marine,pelagic,coastal soft bottom,.,Galveston Bay - USA,29.8,-95.3,0,3.2,3.2,2.3,2.3,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,1,.,.,2,.,average over study period
20060614,MEB107,Piehler&&,2004,Estuar Coast Shelf Sci 61:197-209,Estuar Coast Shelf Sci,61,197,209,marine,pelagic,coastal soft bottom,.,Pamlico Sound - USA,35.1,-76.5,0,1.4,1.4,0.3,0.3,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,3.5,.,.,10,.,fall
20060614,MEB108,Piehler&&,2004,Estuar Coast Shelf Sci 61:197-209,Estuar Coast Shelf Sci,61,197,209,marine,pelagic,coastal soft bottom,.,Pamlico Sound - USA,35.1,-76.5,0,1.4,1.4,0.3,0.3,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,3.5,.,.,10,.,winter
20060614,MEB109,Piehler&&,2004,Estuar Coast Shelf Sci 61:197-209,Estuar Coast Shelf Sci,61,197,209,marine,pelagic,coastal soft bottom,.,Pamlico Sound - USA,35.1,-76.5,0,1.4,1.4,0.3,0.3,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,3.5,.,.,10,.,spring
20060614,MEB110,Piehler&&,2004,Estuar Coast Shelf Sci 61:197-209,Estuar Coast Shelf Sci,61,197,209,marine,pelagic,coastal soft bottom,.,Pamlico Sound - USA,35.1,-76.5,0,1.4,1.4,0.3,0.3,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,2,3.5,.,.,10,.,summer
20060614,MEB111,Thompson&Hosja,1996,Mar Freshw Res 47:659-667,Mar Freshw Res,47,659,667,marine,pelagic,coastal soft bottom,.,West Australia,-31.9,115.9,0,4,4,0.5,0.5,.,.,200,20,.,.,.,.,.,lab,none,.,1,1,2,13,5,.,.,0.04,.,.
20060615,MEB118,Paerl&Bowles,1987,Hydrobiologia 146:265-273,Hydrobiologia,146,265,273,marine,pelagic,coastal soft bottom,.,Neuse River Estuary - USA,35.42,-75.8,0,.,.,.,.,.,.,350,.,.,.,.,.,.,lab,none,.,1,1,2,2,4,.,.,0.95,.,spring
20060615,MEB119,Paerl&Bowles,1987,Hydrobiologia 146:265-273,Hydrobiologia,146,265,273,marine,pelagic,coastal soft bottom,.,Neuse River Estuary - USA,35.42,-75.8,0,.,.,.,.,.,.,350,.,.,.,.,.,.,lab,none,.,1,1,2,2,4,.,.,0.95,.,may
20060615,MEB120,Paerl&Bowles,1987,Hydrobiologia 146:265-273,Hydrobiologia,146,265,273,marine,pelagic,coastal soft bottom,.,Neuse River Estuary - USA,35.42,-75.8,0,.,.,.,.,.,.,350,.,.,.,.,.,.,lab,none,.,1,1,2,2,4,.,.,0.95,.,august
20060627,MEB121,Graneli,1987,Estuar Coast Shelf Sci 25:555-565,Estuar Coast Shelf Sci,25,555,565,marine,pelagic,coastal soft bottom,.,Sweden,50.65,12.83,0,5,5,2,2,.,.,150,.,.,.,.,.,.,lab,none,.,1,1,2,5,6,.,.,0.5,.,.
20060627,MEB122,Thomas&&,1974,Estuar Coast Mar Sci 2:191-206,Estuar Coast Mar Sci,2,191,206,marine,pelagic,oceanic,.,Southern California Bight,33.33,-117.5,0,0.19,0.19,0.1,0.1,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,11,4,.,.,4,.,Off Camp Pendleton - Jul 1971
20060627,MEB123,Thomas&&,1974,Estuar Coast Mar Sci 2:191-206,Estuar Coast Mar Sci,2,191,206,marine,pelagic,oceanic,.,Southern California Bight,33.83,-118.5,0,0.1,0.1,0.1,0.1,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,11,4,.,.,4,.,Off Hyperion - Oct 1971
20060627,MEB124,Thomas&&,1974,Estuar Coast Mar Sci 2:191-206,Estuar Coast Mar Sci,2,191,206,marine,pelagic,oceanic,.,Southern California Bight,33.33,-117.5,0,2.95,2.95,0.38,0.38,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,11,4,.,.,4,.,Off Camp Pendleton - Feb 1971
20060627,MEB125,Thomas&&,1974,Estuar Coast Mar Sci 2:191-206,Estuar Coast Mar Sci,2,191,206,marine,pelagic,oceanic,.,Southern California Bight,32.75,-117.25,0,0,0,0.57,0.57,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,11,4,.,.,4,.,La Jolla Bay - Apr 1972
20060627,MEB126,Thomas&&,1974,Estuar Coast Mar Sci 2:191-206,Estuar Coast Mar Sci,2,191,206,marine,pelagic,oceanic,.,Southern California Bight,32.75,-117.25,0,0.39,0.39,0.16,0.16,.,.,.,.,.,.,.,.,.,lab,none,.,1,1,2,11,4,.,.,4,.,La Jolla Bay - May 1972
20060818,MEB133,Nielsen,2003,Proc Natl Acad Sci USA 100:7660-7665,PNAS,100,7660,7665,marine,benthic,coastal hard bottom,rock,Oregon- USA,44.8,-124,0,17.49735317,17.49735317,1.915681667,1.915681667,.,.,.,.,.,.,.,.,.,field,exclosure,.,1,2,1,21,730,0.16,0.16,11.5,.,.
20060820,MEB134,Pitta&&,1998,Hydrobiologia 363:97-105,Hydrobiologia,363,97,105,marine,pelagic,oceanic,.,Eastern Mediterranean,36.5,24.7,0,13,13,1.2,1.2,.,.,.,.,.,.,.,.,.,lab,enclosure,.,1,4,1,2,25,.,.,40000,.,.
20060822,MEB135,Sommer,2000,Mar Ecol Prog Ser 197:19-25,Mar Ecol Prog Ser,197,19,25,marine,pelagic,oceanic,.,Red Sea,28,34.6,0,.,.,.,.,.,.,.,22,.,.,.,.,.,field,removal,3,1,2,1,3,2,.,.,2,.,.
20060822,MEB136,Roll&&,2005,Oikos 108:386-400,Oikos,108,386,400,freshwater,benthic,stream,.,Eastern Sierra- Calif.- USA,37.6,-118.8,.,1,1,0.075,0.075,.,7.9,.,.,.,.,.,.,.,field,removal,3,1,2,1,2,19,0.48,0.48,96,.,.
20060831,MEB138,Gobler&&,2006,J Exper Mar Biol Ecol 336:135-145,J Exper Mar Biol Ecol,336,135,145,marine,benthic,coastal hard bottom,coral reef,Fiji,-18.8,178.5,-3,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,21,7,0.5,0.5,500,.,retained insread of duplicates JES063-065 - two of those studies only algal height growth and SEs apparently entered instead of derived SDs
20061102,MEB139,Leibold&Wilbur,1992,Nature 360:341-343,Nature,360,341,343,freshwater,pelagic,lake,.,North Carolina- USA,36,-78.9,120,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,1,2,1,2,50,.,.,1000,.,See MEB140 for linked periphyton data
20061102,MEB140,Leibold&Wilbur,1992,Nature 360:341-343,Nature,360,341,343,freshwater,benthic,lake,.,North Carolina- USA,36,-78.9,120,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,3,1,2,1,2,50,.,.,1000,.,See MEB139 for linked phytoplankton & zooplankton data
20061102,MEB141,Worm&&,2002,Nature 417:848-851,Nature,417,848,851,marine,benthic,coastal hard bottom,rock,Nova Scotia- Canada,44.47,-10,0,0.28,0.28,.,.,.,.,.,.,.,549,1,.,.,field,exclosure,3,1,2,1,21,270,0.0625,0.0625,15.6,.,.
20061102,MEB142,Worm&&,2002,Nature 417:848-851,Nature,417,848,851,marine,benthic,coastal hard bottom,rock,Western Baltic,54.7,10,-0.8,6.7,6.7,0.3,0.3,.,.,.,.,.,4790,1,.,.,field,exclosure,3,1,2,1,21,270,0.0625,0.0625,15.6,.,Replaces MEB137
20061102,MEB143,Pace&Funke,1991,Ecology 72:904-914,Ecology,72,904,914,freshwater,pelagic,lake,.,Peter Lake- Michigan- USA,46.25,-89.5,516,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,4,.,.,45,.,.
20061102,MEB144,Pace&Funke,1991,Ecology 72:904-914,Ecology,72,904,914,freshwater,pelagic,lake,.,Paul Lake- Michigan- USA,46.25,-89.5,516,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,4,.,.,45,.,.
20061102,MEB145,Perez-Martinez&Cruz-Pizarro,1995,Freshw Biol 33:193-203,Freshw Biol,33,193,203,freshwater,pelagic,lake,.,Southern Spain,37.2,3.7,.,1.984126984,1.984126984,0.052631579,0.052631579,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,10,0.53,0.53,1000,.,.
20061103,MEB146,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55.1,14.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB147,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56,17,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB148,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,57,18,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB149,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,59.2,22.4,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB150,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,60,26.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB151,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56,10.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB152,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55,11,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB153,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55,10,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB154,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,54.5,11.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB155,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55,11.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB156,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55,13,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB157,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,55,11.9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB158,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,54.9,12,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB159,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,54.9,11.9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB160,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.4,11.2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB161,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.4,11.3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB162,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.4,11.4,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB163,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.4,11.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
